grid_id,green_fraction,water_fraction,building_fraction,road_km_per_km2,district_name
r076_c053,0.0551610522125699,0.045799400752315,0.0144429421356594,18.691664268740404,闵行区
r076_c057,0.0,0.0278104390160093,0.0513152412691509,14.171727892259794,徐汇区
r076_c070,0.0,0.0,0.106411917406717,6.251301382542902,浦东新区
r076_c071,0.0,0.0025927561949412,0.0920823124862337,10.14521829960732,浦东新区
r076_c081,0.1361861546283322,0.088189988396384,0.0930934185938124,27.929342633784632,浦东新区
r077_c019,0.0331916684619137,0.1803743046158885,0.0001532745597675,9.96888407053673,青浦区
r077_c026,0.0,0.0791852590540329,0.0,6.025967579110005,青浦区
r077_c035,0.0099592789726101,0.0218064287089392,0.0185177736801484,10.260918710388014,松江区
r077_c051,0.1167926368510809,0.060959607027578,0.0146363241702345,10.405360870429108,闵行区
r077_c054,0.1166820383390826,0.0393619422949101,0.0312774158610093,17.343967029324958,闵行区
r077_c059,0.2594201901529085,0.0196114281795947,0.143518002534472,15.835309854888989,徐汇区
r077_c071,0.0063254085458151,0.0,0.1093048626025955,9.28418424801236,浦东新区
r078_c006,0.0,0.2043730330543959,0.0008584966102326,7.314842057839075,青浦区
r078_c007,0.0,0.2793188011346425,0.0,6.114212062272532,青浦区
r078_c015,0.6432518029440573,0.3906862242158879,0.0367695095684225,8.37684462728854,青浦区
r078_c019,0.104188601756098,0.2089325155125809,0.0051671850666426,13.792078638605709,青浦区
r078_c020,0.0288217204450764,0.1710456568737359,0.0012998418498305,11.777354667296462,青浦区
r078_c035,0.0966288197423834,0.0560091642681164,0.0273603865190858,8.267479220497098,松江区
r078_c036,0.1535119055271449,0.0207479314567496,0.0097800418882329,4.589574100493367,松江区
r078_c037,0.0370767289356004,0.0277722127884374,0.0,6.001595150068997,松江区
r078_c040,0.0,0.1229378025929289,0.0316577717561406,3.899691780888686,松江区
r078_c042,0.0438831707999409,0.0287009916690687,0.0031563008292067,8.831521322773403,松江区
r078_c049,0.2694397715084738,0.0303672012673385,0.0023005063961236,6.882106409236464,松江区
r078_c054,0.2491133306282945,0.0411771934326459,0.0054076760246696,8.702741813778445,闵行区
r078_c061,0.0431726519828954,0.4081635922685065,0.0,1.4230346774450562,浦东新区
r078_c073,0.0,0.0,0.2047239366651928,5.825338187741949,浦东新区
r079_c009,0.0,1.0,0.0,0.0,青浦区
r079_c015,0.8027665967173813,0.1830342074295665,0.0166915592793053,13.35085769249965,青浦区
r079_c033,0.0,0.0,0.0,5.162238816651612,松江区
r079_c035,0.4470231556781753,0.2051463897108752,0.0,5.77782131365284,松江区
r079_c037,0.0206940637603599,0.044194302703346,0.0178108489062452,6.241014759590119,松江区
r079_c040,0.0,0.0271926877141841,0.0009000840599987,7.591525632527402,松江区
r079_c050,0.0362014709161548,0.0533359624169626,0.0587763177329494,11.10686382740924,闵行区
r079_c052,0.0131707493189699,0.0172456938072883,0.0791357774808818,10.778739131954111,闵行区
r079_c055,0.0231250828977036,0.0,0.082924803510575,12.267172332047243,闵行区
r079_c057,0.0,0.0,0.0013385942397863,7.105790510277375,闵行区
r080_c012,0.0491358800659771,0.8098224196875683,0.0080010011030251,2.510513652897957,青浦区
r080_c030,0.0,0.0,0.0,3.828734136855874,松江区
r080_c032,0.0,0.0448360895814919,0.0402416977421238,3.6030821441935657,松江区
r080_c033,0.3001044441510875,0.0095923869702986,0.0055405806022252,8.472222621169859,松江区
r080_c034,0.275110582164945,0.0055448596088357,0.0086200271370544,7.111279831651082,松江区
r080_c035,0.0347268280595086,0.0449993901382754,0.0294066347165125,8.822840252748305,松江区
r080_c036,0.0548898828664842,0.0864424542273111,0.0139510781007734,9.02393535452026,松江区
r080_c037,0.0370111211263763,0.0448857955765337,0.0,5.350747544329453,松江区
r080_c039,0.0,0.0538004924876307,0.0345151112942819,5.440735841672382,松江区
r080_c049,0.0,0.0,0.0148171181951617,4.588381501176903,松江区
r080_c063,0.0,0.0182739704777568,0.0320955303348142,13.33760306859796,闵行区
r080_c064,0.0049568826718219,0.0771502142603491,0.0200240713219999,9.880561486959037,闵行区
r081_c033,0.1874008113342218,0.0363136163082968,0.0109292827524743,7.060632050679788,松江区
r081_c034,0.0418430534917083,0.0334666589458563,0.0003382170224879,4.932300830307815,松江区
r081_c035,0.0137038857944048,0.0441890429698021,0.0002452201255062,4.727664508839294,松江区
r081_c037,0.0711749506395315,0.0131415275789741,0.008496234220326,7.995749636438723,松江区
r081_c043,0.0073130636121248,0.0268824712299032,0.0280610365247489,14.722602942063682,松江区
r081_c054,0.0159959535243049,0.0,0.0252649755870133,8.06182560334352,闵行区
r081_c076,0.008231512510936,0.0074717812933694,0.0193578873107365,6.823897365510638,浦东新区
r082_c005,0.2936019108876327,0.3398663523854273,0.0074679877193586,9.8807565541308,青浦区
r082_c008,0.0,0.5577638122301969,0.0,4.917375869993799,青浦区
r082_c009,0.0,0.3169572643387395,0.0,6.9716869627941565,青浦区
r082_c014,0.7329464831169402,0.2143855010909893,0.0,6.7292773296031125,青浦区
r082_c026,0.0011479837166411,0.0031507273384372,0.0103607553511805,10.650844360784204,青浦区
r082_c029,0.243639291084113,0.0,0.015882803911497,10.336891271042994,松江区
r082_c032,0.7645861923757492,0.0891584457154496,0.013324550854733,13.666482217488394,松江区
r082_c064,0.1373299403043874,0.0124522006347012,0.0321674515146957,17.11194145374183,闵行区
r082_c069,0.1228511917577579,0.0046924957086117,0.0280413687319539,7.656915203756063,闵行区
r083_c006,0.0,0.1843789002163806,0.0004102953205943,10.966253858970903,青浦区
r083_c008,0.0,0.0604930490286667,0.021591308583637,9.44389507449673,青浦区
r083_c012,0.7323447089797762,0.315749730883909,0.0,7.104106956012534,青浦区
r083_c029,0.0190406040107499,0.0798622746539252,0.004858909108454,5.768718038239406,松江区
r083_c030,0.0034796391668713,0.0394469300756432,0.0062850278786358,10.702899703934548,松江区
r083_c032,0.7865313888409498,0.0,0.0,5.109346595027134,松江区
r083_c034,0.2694265055222074,0.1811406111466013,0.0793147618981095,12.236309973316857,松江区
r083_c036,0.0182632056920242,0.0489966364603475,0.0214895933503149,10.018623263331204,松江区
r083_c038,0.0157805425220524,0.1336478796714525,0.0549543562778157,6.20322601328503,松江区
r084_c036,0.0681785490297745,0.1169615765516795,0.0592858361089634,11.105148956902235,松江区
r084_c065,0.7490508654858542,0.0844188625601786,0.0180084744059433,19.823750147196986,闵行区
r084_c086,0.0793521750109628,0.0987513469141232,0.0292897188918256,10.054705760672768,浦东新区
r084_c091,0.0847801776303344,0.0,0.1669513658117876,12.5078554242403,浦东新区
r085_c013,0.0,0.0925067020173274,0.0,4.03776542045116,青浦区
r085_c042,0.0,0.0,0.0246241987208757,6.39876438752327,松江区
r085_c063,0.2224217422434167,0.1189813358065517,0.0009623872334994,8.978150333463077,闵行区
r085_c065,0.1615530955130114,0.0148420179967375,0.0026553681380365,10.031657657905924,闵行区
r085_c066,0.4705484988035312,0.0192076093841424,0.0142222241671943,8.378594857607196,闵行区
r085_c087,0.0,0.0466734017279064,0.0216951842784059,3.1967750958322005,浦东新区
r086_c006,0.0,0.0182944027454937,0.0015334406615489,11.388862735446311,青浦区
r086_c021,0.3862811629086002,0.2318788603357713,0.0,1.6862458732485617,青浦区
r086_c033,0.0167434288858535,0.0432848636297992,0.0303711409272701,9.97631472549688,松江区
r086_c034,0.0164469189314197,0.2043450127602402,0.0409619648452133,15.727522607089808,松江区
r086_c035,0.2037201421687633,0.0973709917485913,0.092136662536747,14.877918936252168,松江区
r086_c036,0.3348530584901342,0.0920611231943892,0.1154782916965965,13.444730539201329,松江区
r086_c037,0.2722562520273809,0.0580643757433106,0.0978715203649376,12.209231337471602,松江区
r086_c038,0.009252834806617,0.0410674597735235,0.1494771489500779,12.1822071431609,松江区
r086_c039,0.0,0.000286604664615,0.1042343432434317,15.482107347926322,松江区
r086_c058,0.103569494111882,0.0377308974137496,0.0681241263057923,21.763696850865,闵行区
r086_c086,0.0,5.95594161708289e-05,0.0196137137090483,6.458155197388919,浦东新区
r087_c011,0.011264852104377,0.3236362943700857,0.0,6.498269300877518,青浦区
r087_c013,0.0711296664634663,0.2612415304177244,0.0,5.813156530521902,青浦区
r087_c018,0.426580277355242,0.1794408126133627,0.0,10.31848099230164,青浦区
r087_c040,0.0,0.0343660922422504,0.0666691692459424,4.796602478361757,松江区
r087_c055,0.1195877002966205,0.0241043307397692,0.0582812805175873,10.85417266310174,闵行区
r087_c057,0.1218305685324919,0.0429163502764741,0.1523079036359966,27.81341494014048,闵行区
r087_c058,0.1581855157471103,0.0556217534563663,0.1082385071748271,25.270024926384234,闵行区
r087_c059,0.1073979618057655,0.018195047448701,0.1747052994317666,15.790197505649669,闵行区
r087_c061,0.0075492815223883,0.2433249606928395,0.0362418688396974,11.057813806786616,闵行区
r087_c079,0.0,0.0,0.0480235317238781,11.571858649780232,浦东新区
r087_c084,0.0116427400938667,0.0,0.1003971143529344,7.949526539456555,浦东新区
r088_c019,0.3547961702647492,0.0019226463136877,0.1121112772695403,10.273894199100344,青浦区
r088_c041,0.0461392589498682,0.0271224818747812,0.1387861515783839,7.464381652174758,松江区
r088_c045,0.0,7.554261399578395e-06,0.018789012333003,13.686718771045284,松江区
r088_c079,0.1107366628971311,0.0933280051083396,0.0062047598996821,12.886433499604998,浦东新区
r089_c035,0.0,0.0,0.0011852932725492,5.867568614479764,松江区
r089_c036,0.0072051619146565,0.0031792921253688,0.0148589680357127,4.855641181294668,松江区
r089_c037,0.0541168735729915,0.0022247213364453,0.0270780359064289,8.00972654649497,松江区
r089_c038,0.0081116636916961,0.0422735894703895,0.0283889462449003,6.659883947291407,松江区
r089_c039,0.142686665971272,0.0153312324375392,0.0393959760997396,5.9809087502458365,松江区
r089_c045,0.0,0.0066373908955133,0.0,7.652922773810328,松江区
r089_c056,0.0354354265378547,0.0,0.2237143426505747,8.552551354098242,闵行区
r089_c077,0.0,0.0,0.0,6.687719895987681,浦东新区
r091_c047,0.1725208707593315,0.3284647109924498,0.0,7.889608182538379,闵行区
r091_c063,0.0,0.0,0.0,8.77839019248791,奉贤区
r093_c044,0.1582270808812403,0.457815986849978,0.0,7.730309679877106,松江区
r093_c105,0.7220279919739616,0.1691774048516535,0.0,6.967942874494277,浦东新区
r094_c040,0.0,0.0,0.0,9.02499877867316,松江区
r095_c023,0.0,0.0002024362955357,0.0077292932464135,8.816686006833056,松江区
r095_c064,0.0074453053909141,0.0339591677046895,0.0018217470219903,4.989121245347319,奉贤区
r095_c078,0.0,0.0,0.0,5.119933567330904,奉贤区
r095_c105,0.1815643055190818,0.0973855622033681,0.052247660668167,5.894634308295982,浦东新区
r096_c063,0.0073703202567434,0.0077004313337989,0.0022227990486624,12.27599748328163,奉贤区
r096_c064,0.3479953366698706,0.4587235988664836,0.0281862818912289,14.58006819279514,奉贤区
r097_c016,0.0,0.0,0.0,2.01093633694008,金山区
r097_c042,0.0,0.0,0.0,5.792896684885182,松江区
r097_c061,0.0955900726710113,0.0,0.1149277282237351,8.866229612654934,奉贤区
r097_c063,0.0046471885827446,0.0466078456214597,0.0529775910440398,11.044046583040634,奉贤区
r097_c064,0.1910923792504864,0.0840993812314468,0.0041483046571602,15.626187727301556,奉贤区
r097_c072,0.0,0.0043171407730644,0.0748343388172959,8.810894908783515,奉贤区
r097_c079,0.0,0.036558227082197,0.0,4.144950812501015,奉贤区
r097_c083,0.0,0.0333777975801368,0.1099919754592999,12.114977148439804,奉贤区
r097_c105,0.0653129894487433,0.0495447733166425,0.0621928094961972,9.06507984146801,浦东新区
r098_c058,0.0,0.0,0.0,6.994044357678911,奉贤区
r098_c060,0.0399551857654556,0.0,0.059265439160857,9.769147300364224,奉贤区
r098_c079,0.0023192725800079,0.0,0.0203856233934569,6.030426110533456,奉贤区
r098_c096,0.003632906145684,0.0236253980306048,0.0153708648938175,12.88255941978808,浦东新区
r098_c105,0.1446973152702743,0.1260296764415153,0.0633571854429531,14.518975452798378,浦东新区
r098_c107,0.3539744387327698,0.114513884524004,0.0622812424829923,20.531770643356232,浦东新区
r099_c105,0.1270690612109023,0.0405703631633915,0.0672112747609128,13.25704766002958,浦东新区
r099_c106,0.3219995497986574,0.1281935261848029,0.0583981676133538,18.302586347801235,浦东新区
r099_c107,0.1800315786846282,0.3833231854172205,0.0249288190625516,20.330947779849375,浦东新区
r100_c026,0.2075887684097688,0.0616299940539554,0.0,10.372268559580313,金山区
r100_c031,0.0,0.0,0.0032686750625693,12.286650893037852,金山区
r100_c105,0.0088163486835167,0.0303679083545172,0.0183772169237057,17.38282384817644,浦东新区
r100_c106,0.2960351263133571,0.1572883729249141,0.0543953375901404,17.074947560894792,浦东新区
r100_c107,0.1719028713543981,0.3784124249096217,0.058827318714532,18.05149683312216,浦东新区
r101_c015,0.0941718465566714,0.0060978830412173,0.0521632890953392,7.721055050900866,金山区
r101_c016,0.1147089920432942,0.0417033139453578,0.0010644050408768,10.207714002474564,金山区
r101_c024,0.0,0.0474708148318339,0.0337488187698162,10.226474576231508,金山区
r101_c031,0.0028896597728567,0.0,0.0081345343521787,9.194242248274849,金山区
r101_c054,0.0,0.0,0.0,6.669584548787076,奉贤区
r101_c105,0.0201769304992531,0.5461823967712833,0.0155253041734563,10.47875983226709,浦东新区
r101_c106,0.0470194302795345,0.0741328437759702,0.0210399388557343,15.294798117479711,浦东新区
r102_c100,0.0009482860333176,0.0589272789450895,0.0535773440296466,9.312317281797847,浦东新区
r102_c105,0.0260254970920154,0.1079159791950162,0.1105679474340262,17.21124763081483,浦东新区
r103_c073,0.3657619449913776,0.036821679385143,0.0247125542715569,3.128037199027696,奉贤区
r103_c083,0.924379678468751,0.2253598849573783,0.0,8.641451085793669,奉贤区
r103_c105,0.0,0.0846394700200671,0.0136729269204375,11.60167733817867,浦东新区
r104_c104,0.0,0.0,0.0730276828338037,6.105966997944729,浦东新区
r106_c036,0.0,0.0,0.0,4.4385208547039605,金山区
r107_c067,0.0959207396345206,0.1101119877649008,0.0014623970083433,5.354431981744893,奉贤区
r107_c069,0.0,0.2086624708557575,0.0,3.91095494247468,奉贤区
r107_c071,0.0,0.398601864949629,0.0,1.1792127621162662,奉贤区
r108_c066,0.0019533217261531,0.0,0.0045611309391456,4.350047846677279,奉贤区
r109_c043,0.000180003183097,0.022112597451014,0.0022243796792992,8.904288804560624,金山区
r110_c049,0.0,0.0,0.0043939995693881,6.74170567358112,金山区
r111_c030,0.4175900464110695,0.0388984954303481,0.0002680152945108,6.0865154332672216,金山区
r115_c049,0.2120338877870631,0.0511726868426211,0.0343367506213061,9.755824857230808,金山区
r116_c049,0.0626363589097154,0.0231233317538151,0.0167045188119995,7.408828230184988,金山区
r116_c050,0.0,0.0,0.0148997192860212,10.123946274263757,金山区
r116_c051,0.1675466644458284,0.0327098519484753,0.0397313703076947,9.23875752079147,金山区
r118_c049,0.0252550682127198,0.0875598520368028,0.0036049645039748,6.609047565726296,金山区
r119_c048,0.0070953264780155,0.3781813407395453,0.0033434898808159,11.361452761800235,金山区
r119_c049,0.1880778394977854,0.4222344682819807,0.0,4.206616330352288,金山区
